seconds;microseconds;speed;groundsteering;
1584542931;668399;0;0;
1584542931;769814;0;0;
1584542931;868154;0;0;
1584542931;967822;0;0;
1584542932;67654;0;0;
1584542932;167939;0;0;
1584542932;269889;0;0;
1584542932;367682;0;0;
1584542932;467890;0;0;
1584542932;567630;0;0;
1584542932;668291;0;0;
1584542932;769855;0;0;
1584542932;867646;0;0;
1584542932;967485;0;0;
1584542933;67674;0;0;
1584542933;167631;0;0;
1584542933;269606;0;0;
1584542933;367577;0;0;
1584542933;467397;0;0;
1584542933;567486;0;0;
1584542933;668186;0;0;
1584542933;769426;0;0;
1584542933;867690;0;0;
1584542933;968358;0;0;
1584542934;67248;0;0;
1584542934;167357;0;0;
1584542934;269825;0;0;
1584542934;368068;0;0;
1584542934;467313;0;0;
1584542934;567479;0;0;
1584542934;668053;0;0;
1584542934;769194;0;0;
1584542934;867295;0;0;
1584542934;967105;0;0;
1584542935;67119;0;0;
1584542935;167288;0;0;
1584542935;269033;0;0;
1584542935;367174;0;0;
1584542935;467399;0;0;
1584542935;567148;0;0;
1584542935;667609;0;0;
1584542935;769142;0;0;
1584542935;866931;0;0;
1584542935;967125;0;0;
1584542936;67183;0;0;
1584542936;166853;0;0;
1584542936;269004;0;0;
1584542936;367017;0;0;
1584542936;466799;0;0;
1584542936;569407;0;0;
1584542936;667626;0;0;
1584542936;768923;0;0;
1584542936;867107;0;0;
1584542936;967028;0;0;
1584542937;66820;0;0;
1584542937;166699;0;0;
1584542937;269144;0;0;
1584542937;369860;0;0;
1584542937;469392;0;0;
1584542937;566871;0;0;
1584542937;667397;0;0;
1584542937;768623;0;0;
1584542937;867095;0;0;
1584542937;966909;0;0;
1584542938;66752;0;0;
1584542938;166651;0;0;
1584542938;272357;0;0;
1584542938;369411;0;0;
1584542938;469019;0;0;
1584542938;569185;0;0;
1584542938;667128;0;0;
1584542938;768775;0;0;
1584542938;866604;0;0;
1584542938;966611;0;0;
1584542939;66814;0;0;
1584542939;166421;0;0;
