seconds;microseconds;speed;groundsteering;
1584543117;831837;-8.11768;-0;
1584543117;931767;-4.27246;-0;
1584543118;32026;-3.2959;-0;
1584543118;132058;-2.62451;-0;
1584543118;233910;-1.58691;-0;
1584543118;331632;-3.35693;-0;
1584543118;431726;-5.12695;0.0599851;
1584543118;531739;-6.10352;0.176946;
1584543118;632371;8.17871;-0;
1584543118;733913;57.251;-0;
1584543118;831558;24.5972;-0;
1584543118;934305;0.793457;0.0569845;
1584543119;31999;-7.62939;0.0659773;
1584543119;131674;21.2402;0.0659773;
1584543119;233589;21.1182;0.083972;
1584543119;331804;27.4048;0.0869726;
1584543119;431721;25.3296;0.0869726;
1584543119;531808;29.1748;0.0899731;
1584543119;632525;22.1558;0.0899731;
1584543119;733550;36.6821;0.0869726;
1584543119;831839;34.6069;0.0869726;
1584543119;931416;38.7573;0.104967;
1584543120;31349;36.8042;0.134955;
1584543120;131383;57.8003;0.134955;
1584543120;233574;63.3545;0.125962;
1584543120;331182;59.2651;0.125962;
1584543120;431341;64.6362;0.125962;
1584543120;531353;55.7861;0.125962;
1584543120;631903;54.5654;0.125962;
1584543120;733281;54.6265;0.125962;
1584543120;831654;52.9175;0.0869726;
1584543120;931072;12.3901;-0;
1584543121;31265;8.17871;-0;
1584543121;131444;2.19727;-0;
1584543121;232770;15.1978;-0;
1584543121;331440;17.0288;-0;
1584543121;431141;14.1602;-0;
1584543121;531015;-5.61523;-0;
1584543121;631753;2.68555;-0;
1584543121;732954;41.3818;0.188939;
1584543121;833780;94.0552;-0;
1584543121;934198;17.0898;-0;
1584543122;31770;15.686;-0;
1584543122;130993;17.7612;-0;
1584543122;233481;2.68555;-0;
1584543122;330945;7.93457;-0;
1584543122;430904;5.37109;0.290888;
1584543122;530686;33.3252;0.290888;
1584543122;631583;102.295;-0;
1584543122;732705;63.4155;-0;
1584543122;830654;22.1558;0.290888;
1584543122;930771;24.8413;-0;
1584543123;31515;38.6353;-0;
1584543123;130578;8.72803;0.239922;
1584543123;232711;21.4844;0.290888;
1584543123;330887;30.0903;0.290888;
1584543123;433252;14.9536;0.290888;
1584543123;531231;-5.85938;0.0239958;
1584543123;631670;0.366211;-0;
1584543123;733304;0.0610352;-0;
1584543123;830629;0.183105;-0;
1584543123;930439;0.427246;-0;
1584543124;30383;0.427246;-0;
1584543124;130557;0.671387;-0;
1584543124;236753;0.427246;-0;
1584543124;332982;0.183105;-0;
1584543124;430495;0.488281;-0;
1584543124;530309;0.427246;-0;
1584543124;630995;0.427246;-0;
1584543124;732415;0.305176;-0;
1584543124;830252;0.488281;-0;
1584543124;930222;0.366211;-0;
1584543125;30802;0.366211;-0;
1584543125;134335;0.549316;-0;
1584543125;232241;0.671387;-0;
