seconds;microseconds;speed;groundsteering;
1584543456;566688;-92.5903;-0.290888;
1584543456;668278;-82.5195;-0;
1584543456;769112;-84.0454;-0;
1584543456;866199;-15.1367;-0.251907;
1584543456;966265;-13.4277;-0.200924;
1584543457;66507;-42.1143;-0.206925;
1584543457;168052;-73.7305;-0.290888;
1584543457;266219;-79.7729;-0.290888;
1584543457;366219;-80.0171;-0;
1584543457;465981;-72.998;-0;
1584543457;569316;-43.9453;-0;
1584543457;669335;-16.6626;-0;
1584543457;767725;-7.32422;0.0150029;
1584543457;866215;-2.92969;0.239922;
1584543457;966470;1.64795;-0;
1584543458;65650;56.7627;-0;
1584543458;168268;31.189;0.0209952;
1584543458;265903;9.94873;-0;
1584543458;370468;8.8501;-0;
1584543458;467577;2.50244;-0;
1584543458;566725;-5.79834;-0;
1584543458;667749;-4.88281;-0;
1584543458;765587;0.732422;-0.0899643;
1584543458;865735;2.38037;-0;
1584543458;965677;8.05664;-0;
1584543459;65698;2.68555;-0;
1584543459;168236;-1.64795;-0;
1584543459;265525;6.71387;-0;
1584543459;365434;6.83594;-0.0329798;
1584543459;465649;-19.3481;-0.290888;
1584543459;566374;-52.4902;-0;
1584543459;667962;-32.5317;-0;
1584543459;765712;-6.53076;-0;
1584543459;865612;-12.9395;-0;
1584543459;965485;-20.9351;-0;
1584543460;65742;-8.36182;-0;
1584543460;167882;-3.479;-0;
1584543460;265423;-2.62451;-0;
1584543460;365708;2.19727;-0;
1584543460;465416;-4.3335;-0;
1584543460;565957;-12.2681;-0;
1584543460;667674;-6.53076;-0;
1584543460;765298;-7.44629;0.0599851;
1584543460;865480;7.69043;0.161943;
1584543460;965628;37.2925;-0;
1584543461;65207;15.0757;-0;
1584543461;167894;3.60107;-0;
1584543461;265476;0.976562;-0;
1584543461;365286;0.183105;-0;
1584543461;465213;0.366211;-0;
1584543461;566174;0.732422;-0;
1584543461;667877;0.488281;-0;
1584543461;765335;0.183105;-0;
1584543461;865569;1.2207;-0;
1584543461;965168;0.488281;-0;
1584543462;68069;0.366211;-0;
1584543462;168497;0.366211;-0;
1584543462;265025;0.183105;-0;
1584543462;364915;0.366211;-0;
1584543462;465109;2.80762;-0;
1584543462;565532;0.12207;-0;
1584543462;666979;4.69971;-0;
1584543462;764996;11.1694;-0;
1584543462;867550;-10.6201;-0.0509744;
1584543462;964802;-10.6201;-0.0509744;
1584543463;64974;-16.1743;-0.0449821;
1584543463;166867;-15.9302;-0.0899643;
1584543463;264699;-26.6724;-0.0929649;
1584543463;364982;-37.9639;-0.0929649;
1584543463;464762;-32.1045;-0.155942;
1584543463;565343;-53.4668;-0.182929;
1584543463;667012;-53.1006;-0.182929;
1584543463;764635;-58.8989;-0.182929;
1584543463;864661;-51.1475;-0.182929;
1584543463;964922;-40.2832;-0.182929;
1584543464;64810;-30.3955;-0.182929;
1584543464;166828;-34.9731;-0.182929;
1584543464;264723;-32.7759;-0.182929;
1584543464;364582;-31.189;-0.182929;
1584543464;464523;-34.729;-0.18593;
1584543464;565304;-30.0293;-0.18593;
1584543464;666645;-36.8042;-0.18593;
1584543464;764437;-30.0903;-0.18593;
1584543464;864622;-32.8979;-0.18593;
1584543464;964397;-33.3252;-0.182929;
1584543465;64380;-37.4756;-0.0689691;
1584543465;166691;-22.3389;-0;
1584543465;264372;-9.15527;-0;
1584543465;364316;-6.40869;-0;
1584543465;464480;-7.14111;-0;
1584543465;565009;-7.08008;-0;
1584543465;666300;-1.40381;-0;
1584543465;764433;-5.92041;-0;
1584543465;864200;1.34277;-0;
1584543465;964269;-0.671387;-0;
1584543466;64438;-3.60107;-0;
1584543466;166181;-2.62451;-0;
1584543466;264474;-7.26318;-0;
1584543466;364352;-6.5918;-0;
1584543466;466716;-6.22559;-0;
1584543466;565392;-17.395;0.188939;
1584543466;666342;37.1704;-0;
1584543466;764146;20.5078;-0;
1584543466;864127;-2.01416;-0;
1584543466;964464;2.38037;-0;
1584543467;64064;4.08936;-0;
1584543467;166158;4.3335;-0.125954;
1584543467;266727;-24.5972;-0;
1584543467;364198;-12.2681;-0;
1584543467;464008;-8.72803;-0;
1584543467;564932;-10.9863;-0;
1584543467;666037;-8.23975;-0;
1584543467;763923;-13.3057;-0;
1584543467;864085;-6.04248;-0;
1584543467;963994;-9.0332;-0;
1584543468;66906;-7.01904;-0;
1584543468;166306;-7.38525;-0;
1584543468;264023;-1.28174;-0;
1584543468;364228;-6.83594;-0;
1584543468;464186;2.86865;0.00600117;
1584543468;564750;0.0610352;-0;
1584543468;666450;-2.19727;-0;
1584543468;764824;-3.72314;-0;
1584543468;867727;0.244141;-0;
1584543468;967855;-6.10352;-0;
1584543469;64068;-7.20215;-0;
1584543469;165749;-10.1929;-0;
1584543469;263576;-0.549316;-0;
1584543469;363937;-10.6201;-0.22492;
1584543469;463985;-9.8877;-0.179929;
1584543469;564442;1.46484;-0.179929;
1584543469;665784;5.37109;-0.227911;
1584543469;763484;3.23486;-0.248906;
1584543469;863820;2.56348;-0.248906;
1584543469;964016;-0.12207;-0.248906;
1584543470;63698;-9.46045;-0.245906;
1584543470;165486;-19.104;-0.248906;
1584543470;263789;-18.3105;-0.245906;
1584543470;363552;-28.4424;-0.245906;
1584543470;466912;-45.0439;-0.245906;
1584543470;564582;-37.4756;-0.131946;
1584543470;665720;-37.5977;0.0779797;
1584543470;763487;-10.3149;0.212926;
1584543470;863448;36.499;-0;
1584543470;963454;18.5547;-0;
1584543471;63258;0.305176;-0;
1584543471;165702;4.02832;-0;
1584543471;267004;0.671387;-0.0839631;
1584543471;363153;2.74658;-0;
1584543471;463322;-8.30078;-0.0629768;
1584543471;563756;3.60107;-0.182929;
1584543471;665214;-0.427246;-0.18893;
1584543471;763225;-12.6953;-0.18893;
1584543471;863051;-9.15527;-0.18593;
1584543471;963048;-3.11279;-0.18593;
1584543472;65684;-6.16455;-0.18593;
1584543472;165385;-10.437;-0.18593;
1584543472;262911;-11.4136;-0.18593;
1584543472;363344;-9.27734;-0.18593;
1584543472;462868;-7.56836;-0.14994;
1584543472;563537;-3.84521;-0;
1584543472;665149;-3.05176;-0;
1584543472;762835;-0.12207;0.0569845;
1584543472;862921;-2.13623;0.0479916;
1584543472;962963;0.244141;-0;
1584543473;62796;1.34277;-0;
1584543473;164908;1.58691;-0;
